local_time,trc_bot,trc_q,trc_top,Source_File
2025-07-15 01:03:00,195.10908333333333,63.91,151.05553333333333,2025-07-15 Data
2025-07-15 01:04:00,195.116,63.980000000000004,151.30463333333333,2025-07-15 Data
2025-07-15 01:05:00,195.10908333333333,63.95333333333333,151.4084,2025-07-15 Data
2025-07-15 01:06:00,195.116,63.906666666666666,151.4845,2025-07-15 Data
2025-07-15 01:07:00,195.09525,63.861666666666665,151.42916666666667,2025-07-15 Data
2025-07-15 01:08:00,195.12291666666667,63.894999999999996,151.47066666666666,2025-07-15 Data
2025-07-15 01:09:00,195.116,63.91833333333333,151.43608333333336,2025-07-15 Data
2025-07-15 01:10:00,195.116,63.85,151.45683333333332,2025-07-15 Data
2025-07-15 01:11:00,195.10908333333333,63.821666666666665,151.49833333333336,2025-07-15 Data
2025-07-15 01:12:00,195.10216666666668,63.82333333333333,151.43608333333336,2025-07-15 Data
2025-07-15 01:13:00,195.116,63.81499999999999,151.49141666666668,2025-07-15 Data
2025-07-15 01:14:00,195.116,63.80833333333333,151.44991666666667,2025-07-15 Data
2025-07-15 01:15:00,195.10216666666668,63.813333333333325,151.39458333333334,2025-07-15 Data
2025-07-15 01:16:00,195.116,63.766666666666666,151.40841666666668,2025-07-15 Data
2025-07-15 01:17:00,195.10216666666668,63.75333333333333,151.41533333333334,2025-07-15 Data
2025-07-15 01:18:00,195.08833333333334,63.785,151.40841666666668,2025-07-15 Data
2025-07-15 01:19:00,195.116,63.755,151.15931666666668,2025-07-15 Data
2025-07-15 01:20:00,195.10908333333333,63.74166666666667,150.88256666666666,2025-07-15 Data
2025-07-15 01:21:00,195.10216666666668,63.708333333333336,151.38766666666666,2025-07-15 Data
2025-07-15 01:22:00,195.05373333333333,63.71666666666667,150.5020166666667,2025-07-15 Data
2025-07-15 01:23:00,195.01913333333334,63.701666666666675,151.443,2025-07-15 Data
2025-07-15 01:24:00,195.10216666666668,63.71666666666667,151.42225000000002,2025-07-15 Data
2025-07-15 01:25:00,195.116,63.733333333333334,151.40841666666668,2025-07-15 Data
2025-07-15 01:26:00,195.06065,63.69500000000001,151.3185,2025-07-15 Data
2025-07-15 01:27:00,194.61088333333333,63.620000000000005,151.15933333333334,2025-07-15 Data
2025-07-15 01:28:00,194.2234,63.660000000000004,151.30463333333333,2025-07-15 Data
2025-07-15 01:29:00,194.09193333333332,63.64,151.40841666666668,2025-07-15 Data
2025-07-15 01:30:00,194.86690000000002,63.656666666666666,151.41533333333334,2025-07-15 Data
2025-07-15 01:31:00,194.68008333333333,63.665,151.26313333333334,2025-07-15 Data
2025-07-15 01:32:00,194.6316666666667,63.559999999999995,150.9933,2025-07-15 Data
2025-07-15 01:33:00,195.03296666666668,63.63666666666667,151.27695,2025-07-15 Data
2025-07-15 01:34:00,194.62471666666667,63.645,151.34615,2025-07-15 Data
2025-07-15 01:35:00,194.3549,63.626666666666665,151.13166666666666,2025-07-15 Data
2025-07-15 01:36:00,192.99175000000002,63.61833333333333,151.02785,2025-07-15 Data
2025-07-15 01:37:00,193.26161666666667,63.58666666666667,151.41533333333334,2025-07-15 Data
2025-07-15 01:38:00,193.54531666666668,63.54666666666667,151.24238333333332,2025-07-15 Data
2025-07-15 01:39:00,193.27546666666666,63.538333333333334,151.24238333333332,2025-07-15 Data
2025-07-15 01:40:00,193.73905000000002,63.568333333333335,151.32538333333335,2025-07-15 Data
2025-07-15 01:41:00,194.70083333333335,63.51166666666666,151.3392333333333,2025-07-15 Data
2025-07-15 01:42:00,194.65931666666668,63.54,150.97253333333336,2025-07-15 Data
2025-07-15 01:43:00,195.06756666666666,63.50666666666667,151.09016666666668,2025-07-15 Data
2025-07-15 01:44:00,195.0053,63.468333333333334,151.22853333333333,2025-07-15 Data
2025-07-15 01:45:00,195.08141666666668,63.42999999999999,151.11093333333335,2025-07-15 Data
2025-07-15 01:46:00,195.116,63.475,150.95870000000002,2025-07-15 Data
2025-07-15 01:47:00,195.10216666666668,63.475,150.91718333333336,2025-07-15 Data
2025-07-15 01:48:00,195.08141666666668,63.48166666666667,150.88258333333334,2025-07-15 Data
2025-07-15 01:49:00,195.10216666666668,63.43333333333333,150.42591666666667,2025-07-15 Data
2025-07-15 01:50:00,195.116,63.41,150.11454999999998,2025-07-15 Data
2025-07-15 01:51:00,195.12291666666667,63.41,150.24601666666666,2025-07-15 Data
2025-07-15 01:52:00,195.09525,63.391666666666666,150.49511666666666,2025-07-15 Data
2025-07-15 01:53:00,195.13675,63.41333333333333,149.98999999999998,2025-07-15 Data
2025-07-15 01:54:00,195.10216666666668,63.401666666666664,149.4434,2025-07-15 Data
2025-07-15 01:55:00,195.116,63.38166666666667,149.82396666666668,2025-07-15 Data
2025-07-15 01:56:00,195.12983333333335,63.38333333333333,150.64735000000002,2025-07-15 Data
2025-07-15 01:57:00,195.10908333333333,63.35,150.48126666666667,2025-07-15 Data
2025-07-15 01:58:00,195.10908333333333,63.345,150.5159,2025-07-15 Data
2025-07-15 01:59:00,195.12291666666667,63.35,150.73726666666667,2025-07-15 Data
2025-07-15 02:00:00,195.10908333333333,63.333333333333336,150.27366666666666,2025-07-15 Data
2025-07-15 02:01:00,195.116,63.313333333333325,150.48128333333335,2025-07-15 Data
2025-07-15 02:02:00,195.10216666666668,63.298333333333325,150.81341666666668,2025-07-15 Data
2025-07-15 02:03:00,195.10216666666668,63.26833333333333,150.98639999999997,2025-07-15 Data
2025-07-15 02:04:00,195.10216666666668,63.255,151.23548333333335,2025-07-15 Data
2025-07-15 02:05:00,195.12291666666667,63.265,150.75806666666668,2025-07-15 Data
2025-07-15 02:06:00,194.94993333333335,63.29,150.59201666666667,2025-07-15 Data
2025-07-15 02:07:00,194.35485000000003,63.24,151.02791666666664,2025-07-15 Data
2025-07-15 02:08:00,194.0781,63.223333333333336,150.97254999999998,2025-07-15 Data
2025-07-15 02:09:00,194.99145000000001,63.205000000000005,150.66813333333332,2025-07-15 Data
2025-07-15 02:10:00,195.0814,63.223333333333336,150.66118333333333,2025-07-15 Data
2025-07-15 02:11:00,194.687,63.21666666666667,150.25296666666665,2025-07-15 Data
2025-07-15 02:12:00,195.02605,63.22666666666667,150.07306666666668,2025-07-15 Data
2025-07-15 02:13:00,195.08833333333334,63.175,149.65791666666667,2025-07-15 Data
2025-07-15 02:14:00,194.9707,63.175,150.25986666666668,2025-07-15 Data
2025-07-15 02:15:00,194.1819,63.135,151.11788333333334,2025-07-15 Data
2025-07-15 02:16:00,194.94301666666667,63.14,150.92411666666666,2025-07-15 Data
2025-07-15 02:17:00,195.116,63.11333333333334,150.5159,2025-07-15 Data
2025-07-15 02:18:00,195.08833333333334,63.145,149.82398333333333,2025-07-15 Data
2025-07-15 02:19:00,195.10908333333333,63.115,150.57125,2025-07-15 Data
2025-07-15 02:20:00,195.116,63.093333333333334,149.85861666666668,2025-07-15 Data
2025-07-15 02:21:00,195.10216666666668,63.061666666666675,150.2875666666667,2025-07-15 Data
2025-07-15 02:22:00,195.09525,63.068333333333335,149.63028333333332,2025-07-15 Data
2025-07-15 02:23:00,195.116,63.035,150.49518333333333,2025-07-15 Data
2025-07-15 02:24:00,195.10908333333333,63.035,150.70966666666666,2025-07-15 Data
2025-07-15 02:25:00,195.116,63.05166666666666,150.31525,2025-07-15 Data
2025-07-15 02:26:00,195.12291666666667,63.056666666666665,150.19761666666668,2025-07-15 Data
2025-07-15 02:27:00,195.10908333333333,63.00333333333333,149.90703333333335,2025-07-15 Data
2025-07-15 02:28:00,195.09525,62.995,149.73403333333331,2025-07-15 Data
2025-07-15 02:29:00,195.10216666666668,62.975,150.426,2025-07-15 Data
2025-07-15 02:30:00,195.10216666666668,62.99,149.7202,2025-07-15 Data
2025-07-15 02:31:00,195.10216666666668,62.97,149.8655,2025-07-15 Data
2025-07-15 02:32:00,195.116,62.998333333333335,149.55411666666666,2025-07-15 Data
2025-07-15 02:33:00,195.116,62.99333333333333,149.9555,2025-07-15 Data
2025-07-15 02:34:00,195.12291666666667,62.97666666666667,150.01771666666667,2025-07-15 Data
2025-07-15 02:35:00,195.10908333333333,62.915,150.14226666666667,2025-07-15 Data
2025-07-15 02:36:00,195.116,62.95166666666667,150.39136666666667,2025-07-15 Data
2025-07-15 02:37:00,195.09525,62.96,150.52283333333332,2025-07-15 Data
2025-07-15 02:38:00,195.12983333333335,62.943333333333335,150.51591666666667,2025-07-15 Data
2025-07-15 02:39:00,195.116,62.89833333333333,150.60586666666666,2025-07-15 Data
2025-07-15 02:40:00,195.12291666666667,62.96333333333334,149.22203333333334,2025-07-15 Data
2025-07-15 02:41:00,195.09525,62.915,149.16666666666666,2025-07-15 Data
2025-07-15 02:42:00,195.12291666666667,62.95333333333333,149.67178333333334,2025-07-15 Data
2025-07-15 02:43:00,195.10216666666668,62.92666666666666,149.63026666666667,2025-07-15 Data
2025-07-15 02:44:00,195.10908333333333,62.91166666666666,150.24609999999998,2025-07-15 Data
2025-07-15 02:45:00,195.116,62.86,151.0349,2025-07-15 Data
2025-07-15 02:46:00,195.08141666666668,62.85666666666667,150.82038333333333,2025-07-15 Data
2025-07-15 02:47:00,195.10216666666668,62.88666666666666,149.45036666666667,2025-07-15 Data
2025-07-15 02:48:00,195.12983333333335,62.86333333333334,150.09385,2025-07-15 Data
2025-07-15 02:49:00,195.10216666666668,62.755,149.36041666666668,2025-07-15 Data
2025-07-15 02:50:00,195.10908333333333,62.70333333333333,148.80686666666668,2025-07-15 Data
2025-07-15 02:51:00,195.09525,62.81166666666666,148.65463333333335,2025-07-15 Data
2025-07-15 02:52:00,195.05373333333333,62.75333333333333,149.2843,2025-07-15 Data
2025-07-15 02:53:00,194.59013333333334,62.755,149.45035000000001,2025-07-15 Data
2025-07-15 02:54:00,192.9364,62.763333333333335,149.07670000000002,2025-07-15 Data
2025-07-15 02:55:00,192.64578333333333,62.71666666666667,149.35348333333334,2025-07-15 Data
2025-07-15 02:56:00,192.95715,62.79833333333333,149.32585,2025-07-15 Data
2025-07-15 02:57:00,193.38615,62.69666666666667,148.82763333333332,2025-07-15 Data
2025-07-15 02:58:00,193.43460000000002,62.736666666666665,148.68921666666668,2025-07-15 Data
2025-07-15 02:59:00,193.17858333333334,62.68333333333333,148.966,2025-07-15 Data
2025-07-15 03:00:00,193.1094,62.69166666666667,148.73076666666665,2025-07-15 Data
2025-07-15 03:01:00,193.43458333333334,62.745000000000005,148.57853333333333,2025-07-15 Data
2025-07-15 03:02:00,192.71496666666664,62.66833333333333,149.40191666666666,2025-07-15 Data
2025-07-15 03:03:00,192.68038333333334,62.718333333333334,148.73075000000003,2025-07-15 Data
2025-07-15 03:04:00,192.56275,62.71333333333334,149.45036666666667,2025-07-15 Data
2025-07-15 03:05:00,192.52816666666666,62.71666666666667,149.3604,2025-07-15 Data
2025-07-15 03:06:00,192.54891666666666,62.66,149.43653333333336,2025-07-15 Data
2025-07-15 03:07:00,192.58350000000002,62.63166666666667,148.95216666666667,2025-07-15 Data
2025-07-15 03:08:00,192.52816666666666,62.638333333333335,149.04213333333334,2025-07-15 Data
2025-07-15 03:09:00,192.56966666666668,62.656666666666666,149.09751666666668,2025-07-15 Data
2025-07-15 03:10:00,192.99176666666665,62.638333333333335,148.7515,2025-07-15 Data
2025-07-15 03:11:00,192.9364,62.653333333333336,148.97295,2025-07-15 Data
2025-07-15 03:12:00,192.65963333333332,62.63333333333333,148.98675,2025-07-15 Data
2025-07-15 03:13:00,192.57658333333333,62.61,148.68923333333336,2025-07-15 Data
2025-07-15 03:14:00,192.48666666666668,62.61833333333333,149.22893333333334,2025-07-15 Data
2025-07-15 03:15:00,192.58350000000002,62.585,148.84148333333331,2025-07-15 Data
2025-07-15 03:16:00,192.52816666666666,62.54833333333333,148.73766666666668,2025-07-15 Data
2025-07-15 03:17:00,192.58351666666667,62.54666666666667,149.0352,2025-07-15 Data
2025-07-15 03:18:00,193.19934999999998,62.568333333333335,149.02138333333332,2025-07-15 Data
2025-07-15 03:19:00,193.19245,62.565000000000005,149.13208333333333,2025-07-15 Data
2025-07-15 03:20:00,192.81185,62.56666666666667,149.19433333333333,2025-07-15 Data
2025-07-15 03:21:00,193.79440000000002,62.555,149.08365,2025-07-15 Data
2025-07-15 03:22:00,194.79078333333334,62.52333333333333,149.19435000000001,2025-07-15 Data
2025-07-15 03:23:00,195.12983333333335,62.49166666666667,148.50241666666668,2025-07-15 Data
2025-07-15 03:24:00,195.07450000000003,62.473333333333336,148.44708333333335,2025-07-15 Data
2025-07-15 03:25:00,195.09525,62.49166666666667,148.44708333333335,2025-07-15 Data
2025-07-15 03:26:00,195.10908333333333,62.5,148.46785,2025-07-15 Data
2025-07-15 03:27:00,195.10216666666668,62.49666666666667,148.50241666666668,2025-07-15 Data
2025-07-15 03:28:00,195.12291666666667,62.483333333333334,148.4609166666667,2025-07-15 Data
2025-07-15 03:29:00,195.12291666666667,62.49666666666667,148.55780000000001,2025-07-15 Data
2025-07-15 03:30:00,195.116,62.501666666666665,148.69616666666667,2025-07-15 Data
2025-07-15 03:31:00,194.45176666666666,62.468333333333334,149.17360000000002,2025-07-15 Data
2025-07-15 03:32:00,194.0850166666667,62.465,149.29121666666666,2025-07-15 Data
2025-07-15 03:33:00,194.52786666666668,62.465,148.8138,2025-07-15 Data
2025-07-15 03:34:00,194.9015,62.406666666666666,148.82071666666667,2025-07-15 Data
2025-07-15 03:35:00,194.8115666666667,62.375,149.06288333333336,2025-07-15 Data
2025-07-15 03:36:00,194.55553333333333,62.38833333333333,148.60623333333334,2025-07-15 Data
2025-07-15 03:37:00,193.01251666666667,62.385,148.47475,2025-07-15 Data
2025-07-15 03:38:00,192.50741666666667,62.4,148.44016666666667,2025-07-15 Data
2025-07-15 03:39:00,192.53508333333332,62.35,148.47475,2025-07-15 Data
2025-07-15 03:40:00,192.56275,62.30666666666666,148.44016666666667,2025-07-15 Data
2025-07-15 03:41:00,192.59041666666664,62.313333333333325,148.47475,2025-07-15 Data
2025-07-15 03:42:00,192.57658333333333,62.294999999999995,148.4955,2025-07-15 Data
2025-07-15 03:43:00,192.59041666666664,62.28666666666666,148.48861666666667,2025-07-15 Data
2025-07-15 03:44:00,192.56966666666668,62.29,148.4609166666667,2025-07-15 Data
2025-07-15 03:45:00,192.59733333333332,62.28666666666666,148.42633333333333,2025-07-15 Data
2025-07-15 03:46:00,192.55583333333334,62.30166666666666,148.371,2025-07-15 Data
2025-07-15 03:47:00,192.56966666666668,62.275,148.48166666666665,2025-07-15 Data
2025-07-15 03:48:00,192.61808333333332,62.28333333333333,148.47475,2025-07-15 Data
2025-07-15 03:49:00,192.54891666666666,62.22166666666667,148.4125,2025-07-15 Data
2025-07-15 03:50:00,192.59041666666664,62.201666666666675,148.46783333333332,2025-07-15 Data
2025-07-15 03:51:00,192.55583333333334,62.23166666666667,148.4609166666667,2025-07-15 Data
2025-07-15 03:52:00,192.57658333333333,62.215,148.39175000000003,2025-07-15 Data
2025-07-15 03:53:00,192.54891666666666,62.223333333333336,148.371,2025-07-15 Data
2025-07-15 03:54:00,192.56966666666668,62.21166666666667,148.4125,2025-07-15 Data
2025-07-15 03:55:00,192.55583333333334,62.21166666666667,148.44708333333335,2025-07-15 Data
2025-07-15 03:56:00,192.52816666666666,62.18500000000001,148.43325000000002,2025-07-15 Data
2025-07-15 03:57:00,192.52124999999998,62.178333333333335,148.35716666666667,2025-07-15 Data
2025-07-15 03:58:00,192.51433333333335,62.126666666666665,148.34333333333333,2025-07-15 Data
2025-07-15 03:59:00,192.55583333333334,62.10333333333334,148.40558333333334,2025-07-15 Data
2025-07-15 04:00:00,192.53508333333332,62.163333333333334,148.34333333333333,2025-07-15 Data
2025-07-15 04:01:00,192.56966666666668,62.095000000000006,148.33641666666668,2025-07-15 Data
2025-07-15 04:02:00,192.57658333333333,62.085,148.36408333333335,2025-07-15 Data
2025-07-15 04:03:00,192.53508333333332,62.085,148.39175000000003,2025-07-15 Data
2025-07-15 04:04:00,192.56275,62.12166666666667,148.39175000000003,2025-07-15 Data
2025-07-15 04:05:00,192.542,62.09,148.40558333333334,2025-07-15 Data
2025-07-15 04:06:00,192.53508333333332,62.06666666666667,148.3779166666667,2025-07-15 Data
2025-07-15 04:07:00,192.54891666666666,62.031666666666666,148.41941666666668,2025-07-15 Data
2025-07-15 04:08:00,192.54891666666666,61.97666666666667,148.39175000000003,2025-07-15 Data
2025-07-15 04:09:00,192.52124999999998,62.001666666666665,148.39175000000003,2025-07-15 Data
2025-07-15 04:10:00,192.56966666666668,62.005,148.3156666666667,2025-07-15 Data
2025-07-15 04:11:00,192.60424999999998,62.01,148.40558333333334,2025-07-15 Data
2025-07-15 04:12:00,192.56966666666668,62.00333333333333,148.42633333333333,2025-07-15 Data
2025-07-15 04:13:00,192.542,61.980000000000004,148.40558333333334,2025-07-15 Data
2025-07-15 04:14:00,192.542,62.00833333333333,148.3295,2025-07-15 Data
2025-07-15 04:15:00,192.58350000000002,62.00833333333333,148.30183333333335,2025-07-15 Data
2025-07-15 04:16:00,192.56275,61.95666666666667,148.38483333333335,2025-07-15 Data
2025-07-15 04:17:00,192.54891666666666,61.94666666666667,148.38483333333335,2025-07-15 Data
2025-07-15 04:18:00,192.60424999999998,61.89333333333333,148.33641666666668,2025-07-15 Data
2025-07-15 04:19:00,192.57658333333333,61.934999999999995,148.35716666666667,2025-07-15 Data
2025-07-15 04:20:00,192.54891666666666,61.92999999999999,148.3156666666667,2025-07-15 Data
2025-07-15 04:21:00,192.57658333333333,61.955000000000005,148.33641666666668,2025-07-15 Data
2025-07-15 04:22:00,192.59041666666664,61.943333333333335,148.39175000000003,2025-07-15 Data
2025-07-15 04:23:00,192.56966666666668,61.95666666666667,148.371,2025-07-15 Data
2025-07-15 04:24:00,192.59733333333332,61.92833333333333,148.3156666666667,2025-07-15 Data
2025-07-15 04:25:00,192.542,61.91,148.26725,2025-07-15 Data
2025-07-15 04:26:00,192.58350000000002,61.83166666666666,148.29491666666667,2025-07-15 Data
2025-07-15 04:27:00,192.58350000000002,61.87833333333333,148.3779166666667,2025-07-15 Data
2025-07-15 04:28:00,192.55583333333334,61.858333333333334,148.27416666666667,2025-07-15 Data
2025-07-15 04:29:00,192.56275,61.875,148.30183333333335,2025-07-15 Data
2025-07-15 04:30:00,192.57658333333333,61.86333333333333,148.371,2025-07-15 Data
2025-07-15 04:31:00,192.56275,61.85666666666667,148.36408333333335,2025-07-15 Data
2025-07-15 04:32:00,192.59041666666664,61.843333333333334,148.34333333333333,2025-07-15 Data
2025-07-15 04:33:00,192.56275,61.86333333333333,148.3779166666667,2025-07-15 Data
2025-07-15 04:34:00,192.57658333333333,61.82333333333333,148.33641666666668,2025-07-15 Data
2025-07-15 04:35:00,192.62501666666668,61.82666666666667,148.35025000000002,2025-07-15 Data
2025-07-15 04:36:00,193.35846666666666,61.78833333333333,148.4125,2025-07-15 Data
2025-07-15 04:37:00,193.75286666666668,61.775,148.35025000000002,2025-07-15 Data
2025-07-15 04:38:00,194.0781,61.776666666666664,148.39866666666666,2025-07-15 Data
2025-07-15 04:39:00,194.32718333333335,61.80333333333333,148.371,2025-07-15 Data
2025-07-15 04:40:00,194.0850166666667,61.80499999999999,148.3295,2025-07-15 Data
2025-07-15 04:41:00,193.3377166666667,61.79333333333333,148.39866666666666,2025-07-15 Data
2025-07-15 04:42:00,193.35156666666668,61.769999999999996,148.38485,2025-07-15 Data
2025-07-15 04:43:00,192.60424999999998,61.78833333333333,148.3779166666667,2025-07-15 Data
2025-07-15 04:44:00,192.57658333333333,61.78833333333333,148.288,2025-07-15 Data
2025-07-15 04:45:00,192.56275,61.78333333333333,148.30875000000003,2025-07-15 Data
2025-07-15 04:46:00,192.53508333333332,61.690000000000005,148.27416666666667,2025-07-15 Data
2025-07-15 04:47:00,192.58350000000002,61.67166666666667,148.288,2025-07-15 Data
2025-07-15 04:48:00,192.57658333333333,61.705000000000005,148.25341666666665,2025-07-15 Data
2025-07-15 04:49:00,193.21318333333335,61.693333333333335,148.27416666666667,2025-07-15 Data
2025-07-15 04:50:00,193.24776666666668,61.7,148.25341666666665,2025-07-15 Data
2025-07-15 04:51:00,192.74956666666668,61.71666666666667,148.2326666666667,2025-07-15 Data
2025-07-15 04:52:00,192.60426666666666,61.663333333333334,148.21191666666667,2025-07-15 Data
2025-07-15 04:53:00,192.56966666666668,61.68333333333333,148.21191666666667,2025-07-15 Data
2025-07-15 04:54:00,192.56275,61.70666666666667,148.21883333333335,2025-07-15 Data
2025-07-15 04:55:00,192.56966666666668,61.7,148.25341666666665,2025-07-15 Data
2025-07-15 04:56:00,192.59041666666664,61.64333333333333,148.21883333333335,2025-07-15 Data
2025-07-15 04:57:00,192.88795,61.61,148.22575,2025-07-15 Data
2025-07-15 04:58:00,192.66655,61.605000000000004,148.2326666666667,2025-07-15 Data
2025-07-15 04:59:00,192.53508333333332,61.61333333333334,148.2326666666667,2025-07-15 Data
2025-07-15 05:00:00,192.59733333333332,61.61166666666667,148.2326666666667,2025-07-15 Data
2025-07-15 05:01:00,192.54891666666666,61.608333333333334,148.2326666666667,2025-07-15 Data
2025-07-15 05:02:00,192.57658333333333,61.57833333333334,148.205,2025-07-15 Data
2025-07-15 05:03:00,192.73573333333334,61.58166666666667,148.26033333333334,2025-07-15 Data
2025-07-15 05:04:00,192.69421666666668,61.57333333333334,148.2326666666667,2025-07-15 Data
2025-07-15 05:05:00,193.26158333333333,61.58833333333334,148.21191666666667,2025-07-15 Data
2025-07-15 05:06:00,193.5314666666667,61.55,148.25341666666665,2025-07-15 Data
2025-07-15 05:07:00,192.88795,61.535,148.21191666666667,2025-07-15 Data
2025-07-15 05:08:00,192.61116666666666,61.51,148.26033333333334,2025-07-15 Data
2025-07-15 05:09:00,192.52816666666666,61.53,148.288,2025-07-15 Data
2025-07-15 05:10:00,192.59041666666664,61.50833333333333,148.26725,2025-07-15 Data
2025-07-15 05:11:00,192.55583333333334,61.52833333333333,148.205,2025-07-15 Data
2025-07-15 05:12:00,192.58350000000002,61.49666666666667,148.24650000000003,2025-07-15 Data
2025-07-15 05:13:00,192.55583333333334,61.515,148.2326666666667,2025-07-15 Data
2025-07-15 05:14:00,192.56275,61.495,148.21191666666667,2025-07-15 Data
