local_time,ac_curr,ac_pct,ac_pow,ac_volt,bh_out,blw_pct,blw_pr,boiler,c_ratio,ch4_pct,co2_pct,co_pct,cull_pct,cwr,cws,dc_curr,dc_mtr,dc_mtr2,dc_pow,dc_volt,feed_pct,g_fg_p,g_o2_p,gad_fg,gad_o2,h2_pct,massflow,n2_pct,new_n2,o2_pct,o2_press,omega_o2,omega_pro,pct_outp,pem,pem_p,pem_pro,pemn2a,pemn2b,pemo2a,pemo2b,q_n2,q_n2_p,q_out,q_syn,q_syn_p,q_wat,q_wat_p,scrb_hx,scrb_lev,scrb_p,scrb_ph,scrbden,scrbtank,steam,syn_den,syn_pph,syn_scfm,synfm_p,synfm_t,total_n2,total_o2,trc_bot,trc_q,trc_s01,trc_s02,trc_s03,trc_s04,trc_s05,trc_s06,trc_s07,trc_s08,trc_s09,trc_s10,trc_surf,trc_top,utc_time
2025-07-16 07:03:00,159.00835999999998,34.993900000000004,17.083097777777777,107.43547722222223,125.02388888888889,49.9878,0.0,15962.8,0.007200938166666667,0.06276482666666668,7.078250455555556,0.05134985855555555,50.0122,28.0,26.0,0.0,0.0,0.0,0.0,300.0,0.0,,14.35556638888889,,0.0,0.067521396,,91.05538572222221,3.622803411111111,1.6840710333333333,135.53779333333333,0.03177765666666667,0.6609033972222222,0.0,851.8656944444446,0.009297216666666665,,19.991265,0.0,0.0,0.0,,,183.34166666666667,,,1.5717833333333333,42.178444444444445,16.0,10.748164666666668,-0.9261498794444445,6.9236671,,17.0,0.0,,0.0,0.0,4.9670216555555555,28.15888888888889,2.5359883222222224,2.104755611111111,1017.2926111111111,288.8231666666667,,,,,,,,,,,157.9403888888889,883.1267605555555,
2025-07-16 07:03:30,159.00360666666668,34.993900000000004,17.01184883333333,106.98987055555556,125.03333333333333,49.9878,0.0,15962.8,0.006638755872222222,0.05658114,7.075332855555556,0.047300193,50.0122,28.0,26.0,0.0,0.0,0.0,0.0,300.0,0.0,,14.353802222222223,,0.0,0.0820322885,,91.06257622222223,3.6199358388888885,1.676063361111111,135.45933833333333,0.0318199,0.6621882855555555,0.0,851.8610833333333,-0.045755973888888885,,19.993421666666666,0.0,0.0,0.0,,,183.33166666666665,,,1.5854444444444444,44.89006666666667,16.0,10.7515865,-0.9873786883333333,6.9187936,,17.0,0.0,,0.0,0.0,6.520556522222222,27.142777777777777,2.5323544277777774,2.103658388888889,1016.7734222222222,288.88438888888885,,,,,,,,,,,157.98077777777777,882.9406111111111,
2025-07-16 07:04:00,159.01326833333331,34.993900000000004,16.951611777777778,106.6031088888889,125.10055555555554,49.9878,0.0,15962.8,0.006143969977777778,0.053471660000000004,7.069519944444445,0.043813551666666666,50.0122,27.971666666666668,25.944444444444446,0.0,0.0,0.0,0.0,300.0,0.0,,14.3477525,,0.0,0.09438741827777777,,91.06980761111112,3.635963294444444,1.6693922833333334,135.38931333333332,0.03194885333333333,0.6652102727777778,0.0,851.8539361111111,-0.16289294666666665,,19.995146999999996,0.0,0.0,0.0,,,184.3,,,1.6234777777777778,45.520472222222224,16.0,10.752713444444446,-1.1060807222222224,6.9123127,,17.0,0.0,,0.0046166666666666665,0.0044216248888888894,7.846168916666667,26.667777777777776,2.547654672222222,2.1024273055555556,1016.673,288.97288888888886,,,,,,,,,,,158.11072222222222,882.4488833333332,
2025-07-16 07:04:30,159.01399166666667,34.993900000000004,16.897748999999997,106.26448333333335,125.125,49.9878,0.0,15962.8,0.0063826941944444444,0.05699899333333334,7.071208722222222,0.04562470922222222,50.0122,27.705555555555556,25.892222222222223,0.018588388888888887,0.0,0.0,0.005216288888888889,299.9488388888889,0.0,,14.346020555555556,,0.0,0.10407399755555556,,91.048756,3.843392411111111,1.6731739722222223,135.32470166666667,0.03198442666666666,0.6644188244444444,0.0,851.8541666666666,-0.10885879333333333,,19.9754135,0.0,0.0,0.0,,,184.98222222222222,,,1.6937722222222222,46.42932777777778,16.0,10.754794333333333,-1.0525521644444444,6.913053700000001,,17.0,0.0,,0.2544,0.24618468000000002,10.67321898888889,26.368333333333336,2.7929006722222223,2.1014639444444443,1016.6739333333334,289.0241111111111,,,,,,,,,,,158.2093888888889,882.0798866666667,
2025-07-16 07:05:00,159.00799833333335,34.993900000000004,16.848521166666668,105.96039222222223,125.08722222222221,49.9878,0.0,15962.8,0.006482217216666667,0.060813940000000004,7.061017405555556,0.046052062444444444,50.0122,27.501666666666665,25.90666666666667,1.7966200166666666,0.0,0.0,0.32321600777777776,260.9600483333333,0.0,,14.338883333333335,,0.0,0.10075968005555555,,91.0450448888889,4.09573145,1.6857601166666667,135.26611166666666,0.0319533,0.6683927094444445,0.0,851.8620055555556,-0.30000073888888884,,19.974443,0.0,0.0,0.0,,,185.51722222222222,,,1.746072222222222,46.220800000000004,16.0,10.754997444444445,-1.2596707955555557,6.9163046,,17.0,0.0,,0.26263333333333333,0.25365203233333333,9.451175011111111,26.672777777777775,3.0932855722222223,2.101920388888889,1016.6504277777777,289.0059444444444,,,,,,,,,,,158.2316111111111,882.1467677777778,
2025-07-16 07:05:30,159.01642,34.993900000000004,16.799703333333333,105.64786777777778,125.01666666666667,49.22642433333333,0.0,15962.8,0.00658998525,0.06193726,7.0102805777777775,0.04629625777777778,50.0122,27.494444444444447,25.879444444444445,4.321413038888889,0.0,0.0,0.6389372338888889,173.99144722222223,0.0,,14.292370555555555,,0.0,0.07850902555555556,,91.1065488888889,4.1603102722222225,1.695545138888889,135.21955,0.03185325,0.5008116711111111,0.0,851.8610833333333,-1.8119940666666667,,19.994068666666667,0.0,0.0,0.0,,,186.33555555555554,,,1.8234555555555554,46.01387222222222,16.0,10.758371666666667,-2.583195068888889,6.9176916,,17.0,0.0,,0.02776666666666667,0.025466131777777776,5.5853099888888895,27.297777777777778,3.165993016666667,2.1031229444444444,1016.0072166666666,288.9803333333333,,,,,,,,,,,158.2343888888889,882.5275466666666,
2025-07-16 07:06:00,159.01611,34.993900000000004,16.749609888888887,105.33177944444445,124.095,37.709408333333336,0.0,15962.8,0.0068536841944444446,0.05619584666666667,6.949222477777778,0.04765292338888889,50.0122,27.438333333333333,25.878888888888888,5.0193621055555555,0.0,0.0,0.5791498761111111,115.03485500000001,0.0,,14.268324722222221,,0.0,0.043646739166666663,,91.19268761111111,4.163583977777778,1.709838861111111,135.17851333333334,0.031515303333333335,0.189118945,0.0,851.8626972222223,-2.6823916105555554,,20.002264,0.0,0.0,0.0,,,183.97333333333333,,,1.880961111111111,46.00371111111111,16.0,10.765509444444444,-3.071245162222222,6.919994399999999,,17.0,0.0,,0.017750000000000002,0.01613769277777778,4.034960716666666,27.80388888888889,3.1675053944444445,2.102727944444444,1011.0914205555556,288.9987222222222,,,,,,,,,,,158.32577777777777,881.7378238888889,
2025-07-16 07:06:30,158.98975444444443,34.993900000000004,16.714055555555557,105.12519666666667,121.805,23.476884,0.0,15962.8,0.006570383427777778,0.054491873333333336,6.9726534,0.045929957111111114,50.0122,27.413888888888888,25.886666666666667,10.24147635,0.0,0.0,1.6597683161111112,122.99684277777779,0.0,,14.317447500000002,,0.0,0.011339032555555555,,91.19836083333333,4.1592875722222225,1.71644685,135.1353533333333,0.03148862333333333,0.04640265166666667,0.0,851.868,-1.2506430383333333,,20.009165333333332,0.0,0.0,0.0,,,177.01666666666668,,,1.8768388888888887,45.978027777777775,16.0,10.765873166666667,-1.41415537,6.9220825,,17.0,0.0,,0.0028333333333333335,0.002560538222222222,2.702480153888889,28.0,3.1631982277777775,2.101286194444444,1000.3966933333334,289.0222222222222,,,,,,,,,,,158.4891111111111,879.177035,
2025-07-16 07:07:00,158.98391333333333,34.993900000000004,16.750014166666666,105.35691055555556,119.615,20.0,0.0,15962.8,0.006425501777777777,0.05412014666666667,7.019181961111111,0.04548225583333333,50.0122,27.381666666666668,25.675,34.88127443333334,0.0,0.0,7.9522773550000005,187.49821333333333,0.0,,14.353955277777779,,0.0,0.0028774900000000003,,91.16950966666667,4.15578335,1.708384288888889,135.09823833333334,0.031857696666666664,0.04196496,0.0,851.868,-0.13956245055555558,,20.004205,0.0,0.0,0.0,,,169.8361111111111,,,1.7603555555555557,46.12110555555556,16.0,10.746199277777777,-0.25960499666666664,6.9223828166666665,,17.0,0.0,,0.005194444444444444,0.004652243611111111,1.7568562166666666,28.0,3.160932661111111,2.0992387777777775,988.4893838888889,289.0591111111111,,,,,,,,,,,158.66277777777776,876.2970822222221,
2025-07-16 07:07:30,159.00630222222222,34.993900000000004,16.849841666666666,105.97037166666668,118.40666666666667,20.0,0.0,15962.8,0.0064481747,0.06255861333333333,6.994403877777777,0.045624704,50.0122,27.475555555555555,25.65611111111111,60.507928944444444,0.0,0.0,13.742640344444444,224.12715666666665,0.0,,14.352811388888888,,0.0,0.0042735,,91.17824255555556,4.152335227777778,1.71551755,135.06578166666665,0.03202,0.04182877166666667,0.0,851.868,-0.12105533055555556,,19.987275166666667,0.0,0.0,0.0,,,165.8422222222222,,,1.5725833333333334,46.174394444444445,16.0,10.730390666666667,-0.24837989,6.9083319833333325,,17.0,0.0,,0.009166666666666667,0.008209841666666667,0.6597741461111111,28.0,3.157825838888889,2.097562222222222,978.5905349999999,289.1542777777778,,,,,,,,,,,158.78533333333334,873.5723561111112,
